652
10
9163400
12702200
0 1 1 24 49 7  (D 0,1,1) (S 1,1,2) (S 43,8,9) (S 46,9,10) (S 50,10,6) (S 33,6,10) (D 0,1,1)
0 1 2 26 57 7  (D 0,1,1) (S 4,1,5) (S 12,3,4) (S 13,3,7) (S 37,7,11) (S 3,1,4) (D 0,1,1)
0 1 3 25 72 9  (D 0,1,1) (S 6,2,3) (S 14,3,8) (S 26,8,5) (S 27,5,10) (S 48,10,5) (S 29,5,11) (S 56,11,7) (D 0,1,1)
0 1 4 22 43 6  (D 0,1,1) (S 7,2,4) (S 20,4,10) (S 59,10,11) (S 58,11,10) (D 0,1,1)
0 1 5 27 70 8  (D 0,1,1) (S 10,2,8) (S 15,8,3) (S 16,3,10) (S 47,10,9) (S 36,7,10) (S 19,4,9) (D 0,1,1)
0 1 6 24 64 7  (D 0,1,1) (S 11,2,10) (S 34,10,6) (S 32,6,9) (S 21,4,11) (S 38,11,7) (D 0,1,1)
0 1 7 26 65 8  (D 0,1,1) (S 18,4,8) (S 39,8,3) (S 40,3,8) (S 41,8,5) (S 42,5,8) (S 5,1,10) (D 0,1,1)
0 1 8 27 68 8  (D 0,1,1) (S 44,8,10) (S 28,10,5) (S 25,5,8) (S 45,8,11) (S 55,11,10) (S 8,2,6) (D 0,1,1)
0 1 9 26 64 8  (D 0,1,1) (S 49,5,10) (S 52,10,9) (S 35,7,9) (S 53,9,10) (S 54,10,11) (S 17,4,5) (D 0,1,1)
0 1 10 27 100 11  (D 0,1,1) (S 51,6,10) (S 2,1,3) (S 31,5,6) (S 30,6,5) (S 22,5,6) (S 23,6,5) (S 24,5,7) (S 57,7,11) (S 9,2,7) (D 0,1,1)
