968
12
13204100
20478400
0 1 1 23 101 6  (D 0,1,1) (S 2,1,17) (S 8,3,8) (S 6,3,4) (S 11,5,9) (D 0,1,1)
0 1 2 27 104 9  (D 0,1,1) (S 3,1,24) (S 51,27,24) (S 43,23,26) (S 44,26,23) (S 42,22,25) (S 34,25,18) (S 23,12,13) (D 0,1,1)
0 1 3 23 96 9  (D 0,1,1) (S 7,3,6) (S 17,6,10) (S 22,10,11) (S 13,7,6) (S 12,6,7) (S 18,7,6) (S 14,6,8) (D 0,1,1)
0 1 4 27 89 5  (D 0,1,1) (S 15,6,9) (S 16,9,6) (S 9,4,5) (D 0,1,1)
0 1 5 23 90 6  (D 0,1,1) (S 21,6,9) (S 20,9,6) (S 10,4,10) (S 19,6,7) (D 0,1,1)
0 1 6 24 70 6  (D 0,1,1) (S 24,13,14) (S 26,14,18) (S 31,18,14) (S 29,14,21) (D 0,1,1)
0 1 7 23 53 6  (D 0,1,1) (S 25,13,15) (S 5,2,12) (S 4,2,1) (S 1,1,15) (D 0,1,1)
0 1 8 26 67 6  (D 0,1,1) (S 30,15,20) (S 35,20,21) (S 36,21,20) (S 37,21,20) (D 0,1,1)
0 1 9 23 69 5  (D 0,1,1) (S 32,14,18) (S 33,18,25) (S 48,18,25) (D 0,1,1)
0 1 10 24 72 7  (D 0,1,1) (S 38,20,21) (S 39,21,23) (S 41,22,23) (S 50,23,26) (S 49,26,23) (D 0,1,1)
0 1 11 25 81 6  (D 0,1,1) (S 40,21,25) (S 47,25,18) (S 27,18,14) (S 28,14,20) (D 0,1,1)
0 1 12 27 76 5  (D 0,1,1) (S 45,24,27) (S 46,27,24) (S 52,24,27) (D 0,1,1)
