141420
26
156653123300
304984895700
0 1 1 1980 2905 8  (D 0,1,1) (S 1060,533,534) (S 1062,308,535) (S 1069,537,536) (S 1412,22,645) (S 1329,618,359) (S 1,1,348) (D 0,1,1)
0 1 2 2000 5371 10  (D 0,1,1) (S 1720,759,757) (S 1717,757,758) (S 1718,758,757) (S 1722,757,758) (S 1721,758,757) (S 1724,757,759) (S 1723,759,757) (S 1719,757,759) (D 0,1,1)
0 1 3 1685 4157 14  (D 0,1,1) (S 1059,534,533) (S 434,535,308) (S 1177,568,569) (S 1178,569,568) (S 1182,568,569) (S 1181,569,568) (S 1180,570,568) (S 220,567,118) (S 219,118,567) (S 1941,854,853) (S 1942,853,854) (S 1183,570,568) (D 0,1,1)
0 1 4 1820 2968 12  (D 0,1,1) (S 1411,645,22) (S 1070,536,537) (S 1065,536,537) (S 601,388,22) (S 47,22,645) (S 1413,645,201) (S 450,802,322) (S 1824,322,802) (S 1823,802,322) (S 1472,665,664) (D 0,1,1)
0 1 5 2000 6775 15  (D 0,1,1) (S 1537,685,675) (S 1538,675,685) (S 1852,685,814) (S 1540,814,685) (S 1504,685,675) (S 1503,675,685) (S 1851,814,685) (S 1539,685,814) (S 1502,674,675) (S 598,385,386) (S 1137,558,559) (S 892,81,475) (S 1628,717,719) (D 0,1,1)
0 1 6 2000 5572 19  (D 0,1,1) (S 624,396,395) (S 626,395,396) (S 625,396,395) (S 623,395,396) (S 541,372,371) (S 1668,369,734) (S 536,734,369) (S 535,369,734) (S 1274,107,600) (S 1275,600,372) (S 1276,372,600) (S 1594,600,707) (S 1593,707,600) (S 1277,600,707) (S 632,33,398) (S 1141,559,558) (S 1812,796,797) (D 0,1,1)
0 1 7 1934 4356 18  (D 0,1,1) (S 79,37,487) (S 670,89,409) (S 669,409,89) (S 179,89,409) (S 667,409,37) (S 930,37,487) (S 929,487,37) (S 671,409,735) (S 672,735,409) (S 1670,409,735) (S 1669,735,409) (S 932,297,488) (S 931,488,297) (S 425,297,488) (S 426,488,297) (S 467,349,348) (D 0,1,1)
0 1 8 2000 7826 35  (D 0,1,1) (S 471,349,663) (S 472,663,349) (S 1470,349,663) (S 1469,663,349) (S 942,349,490) (S 941,490,349) (S 940,54,490) (S 470,490,349) (S 939,490,54) (S 109,54,490) (S 308,309,159) (S 307,159,309) (S 800,312,447) (S 799,447,312) (S 746,50,431) (S 745,431,50) (S 436,159,309) (S 762,55,436) (S 1463,661,662) (S 155,76,413) (S 1024,523,522) (S 1165,564,307) (S 158,557,76) (S 1520,680,679) (S 256,601,133) (S 305,157,657) (S 214,131,116) (S 300,649,152) (S 262,603,134) (S 1879,827,656) (S 255,133,601) (S 1505,676,483) (S 1880,656,827) (D 0,1,1)
0 1 9 1994 4425 18  (D 0,1,1) (S 736,48,427) (S 984,507,506) (S 976,24,504) (S 1116,314,551) (S 1120,551,552) (S 1119,552,551) (S 1118,552,551) (S 1117,551,552) (S 442,551,314) (S 441,314,551) (S 251,132,596) (S 1260,598,597) (S 1454,597,658) (S 530,368,367) (S 287,147,573) (S 288,573,147) (D 0,1,1)
0 1 10 1399 3786 19  (D 0,1,1) (S 1328,141,618) (S 1410,643,644) (S 1409,644,643) (S 1408,644,643) (S 1407,643,644) (S 999,512,511) (S 992,511,510) (S 991,510,511) (S 997,511,512) (S 100,511,49) (S 99,49,511) (S 993,511,49) (S 994,49,511) (S 995,511,510) (S 996,510,511) (S 1000,511,512) (S 998,512,511) (D 0,1,1)
