1451
13
38106200
52450700
0 1 1 64 126 10  (D 0,1,1) (S 4,1,8) (S 33,8,14) (S 32,14,8) (S 21,8,14) (S 22,14,8) (S 20,8,9) (S 23,9,8) (S 24,9,10) (D 0,1,1)
0 1 2 61 115 14  (D 0,1,1) (S 7,2,3) (S 12,3,7) (S 17,7,3) (S 19,7,6) (S 14,6,1) (S 27,11,12) (S 28,12,11) (S 26,11,1) (S 5,1,40) (S 101,40,1) (S 15,1,6) (S 1,1,2) (D 0,1,1)
0 1 3 64 94 8  (D 0,1,1) (S 9,2,36) (S 89,36,35) (S 83,35,36) (S 10,36,2) (S 2,1,6) (S 16,6,2) (D 0,1,1)
0 1 4 62 121 9  (D 0,1,1) (S 37,18,17) (S 39,13,19) (S 38,19,13) (S 30,13,19) (S 31,19,13) (S 36,18,13) (S 13,7,3) (D 0,1,1)
0 1 5 62 133 15  (D 0,1,1) (S 50,25,22) (S 42,21,22) (S 43,22,25) (S 44,25,22) (S 41,21,20) (S 51,22,25) (S 48,24,23) (S 45,23,24) (S 46,24,23) (S 49,23,24) (S 47,24,21) (S 40,20,17) (S 29,13,18) (D 0,1,1)
0 1 6 65 118 10  (D 0,1,1) (S 55,26,34) (S 53,27,26) (S 58,26,27) (S 59,27,34) (S 60,34,27) (S 78,27,34) (S 81,34,35) (S 6,2,1) (D 0,1,1)
0 1 7 63 106 9  (D 0,1,1) (S 66,29,30) (S 65,30,29) (S 61,29,30) (S 62,30,29) (S 63,29,36) (S 91,37,3) (S 18,3,7) (D 0,1,1)
0 1 8 65 114 8  (D 0,1,1) (S 77,34,27) (S 76,26,34) (S 56,34,26) (S 52,26,27) (S 57,27,26) (S 74,34,33) (D 0,1,1)
0 1 9 65 109 9  (D 0,1,1) (S 84,36,35) (S 82,35,34) (S 75,34,26) (S 54,26,33) (S 73,33,34) (S 79,34,33) (S 80,33,34) (D 0,1,1)
0 1 10 43 98 8  (D 0,1,1) (S 86,2,36) (S 93,37,36) (S 87,36,29) (S 34,15,16) (S 35,16,10) (S 25,10,9) (D 0,1,1)
0 1 11 56 94 8  (D 0,1,1) (S 90,35,36) (S 64,36,29) (S 88,29,36) (S 85,36,2) (S 3,6,1) (S 8,2,6) (D 0,1,1)
0 1 12 58 135 10  (D 0,1,1) (S 94,38,31) (S 69,31,38) (S 70,38,31) (S 95,31,38) (S 100,39,38) (S 68,31,37) (S 67,30,31) (S 92,37,30) (D 0,1,1)
0 1 13 41 88 9  (D 0,1,1) (S 96,38,39) (S 98,39,32) (S 71,32,39) (S 72,39,32) (S 99,32,39) (S 97,39,5) (S 11,3,4) (D 0,1,1)
