1567
12
104556900
120440200
0 1 1 66 106 15  (D 0,1,1) (S 1,1,5) (S 12,5,10) (S 21,10,5) (S 4,5,2) (S 11,2,5) (S 15,6,11) (S 27,11,18) (S 44,18,17) (S 45,17,24) (S 39,24,15) (S 36,15,16) (S 40,16,15) (S 37,15,23) (D 0,1,1)
0 1 2 69 134 16  (D 0,1,1) (S 2,1,16) (S 41,16,17) (S 43,17,18) (S 49,18,17) (S 50,17,18) (S 69,24,29) (S 85,29,28) (S 80,28,29) (S 81,29,28) (S 78,28,23) (S 79,23,28) (S 86,28,29) (S 84,29,23) (S 61,23,24) (D 0,1,1)
0 1 3 67 140 20  (D 0,1,1) (S 9,5,1) (S 35,14,22) (S 18,8,13) (S 32,13,22) (S 55,22,21) (S 60,21,22) (S 59,22,21) (S 75,21,26) (S 76,26,25) (S 71,25,20) (S 72,25,26) (S 57,26,21) (S 54,21,22) (S 58,22,14) (S 20,14,9) (S 19,9,14) (S 33,14,9) (S 34,9,14) (D 0,1,1)
0 1 4 67 140 15  (D 0,1,1) (S 22,5,10) (S 23,10,11) (S 30,12,19) (S 51,19,12) (S 52,12,19) (S 53,19,32) (S 92,32,31) (S 91,31,39) (S 114,39,31) (S 93,32,40) (S 94,40,32) (S 116,40,32) (S 117,32,40) (D 0,1,1)
0 1 5 64 118 11  (D 0,1,1) (S 24,10,17) (S 68,17,24) (S 46,24,17) (S 28,18,11) (S 25,11,6) (S 14,6,5) (S 48,11,18) (S 47,18,11) (S 26,11,12) (D 0,1,1)
0 1 6 64 129 13  (D 0,1,1) (S 38,15,24) (S 65,24,15) (S 62,23,28) (S 82,28,36) (S 99,36,28) (S 77,27,35) (S 121,36,44) (S 120,44,36) (S 98,36,35) (S 97,35,36) (S 103,36,38) (D 0,1,1)
0 1 7 65 124 14  (D 0,1,1) (S 66,15,24) (S 67,24,17) (S 31,19,12) (S 29,12,7) (S 17,4,7) (S 16,7,4) (S 7,4,7) (S 8,7,4) (S 6,4,3) (S 5,3,2) (S 3,2,5) (S 10,5,2) (D 0,1,1)
0 1 8 67 129 13  (D 0,1,1) (S 70,24,30) (S 115,39,47) (S 133,47,39) (S 113,39,30) (S 109,30,38) (S 111,38,46) (S 112,46,38) (S 90,38,30) (S 88,30,17) (S 42,17,10) (S 13,10,5) (D 0,1,1)
0 1 9 68 149 13  (D 0,1,1) (S 74,26,21) (S 56,21,26) (S 73,25,33) (S 96,33,34) (S 119,43,48) (S 135,48,45) (S 124,45,48) (S 125,48,45) (S 123,45,44) (S 106,37,29) (S 87,29,37) (D 0,1,1)
0 1 10 49 106 10  (D 0,1,1) (S 100,28,36) (S 101,36,35) (S 102,35,36) (S 104,36,44) (S 105,44,36) (S 83,36,28) (S 63,28,23) (S 64,23,29) (D 0,1,1)
0 1 11 59 130 13  (D 0,1,1) (S 107,37,38) (S 141,45,50) (S 132,50,46) (S 131,46,50) (S 142,50,46) (S 143,46,50) (S 130,38,46) (S 129,46,38) (S 108,38,30) (S 89,30,38) (S 110,38,36) (D 0,1,1)
0 1 12 69 162 14  (D 0,1,1) (S 140,50,45) (S 127,45,50) (S 128,50,45) (S 126,45,49) (S 139,49,48) (S 137,48,49) (S 138,49,45) (S 136,45,48) (S 134,48,43) (S 118,43,44) (S 122,44,43) (S 95,33,25) (D 0,1,1)
