19984
20
131518400
435136300
0 1 1 18 0 3  (D 0,1,1) (S 1,1,116) (D 0,1,1)
0 1 2 150 1374 7  (D 0,1,1) (S 7,8,9) (S 9,9,8) (S 3,5,6) (S 4,6,5) (S 13,11,33) (D 0,1,1)
0 1 3 150 1353 11  (D 0,1,1) (S 15,12,13) (S 17,13,14) (S 18,14,13) (S 16,13,12) (S 20,20,24) (S 22,24,20) (S 19,20,22) (S 21,22,20) (S 80,69,67) (D 0,1,1)
0 1 4 150 1427 8  (D 0,1,1) (S 27,27,25) (S 25,25,27) (S 26,27,11) (S 8,8,11) (S 5,6,8) (S 55,45,34) (D 0,1,1)
0 1 5 150 1282 9  (D 0,1,1) (S 37,33,139) (S 36,33,11) (S 11,11,12) (S 14,12,11) (S 10,11,8) (S 6,8,6) (S 57,46,43) (D 0,1,1)
0 1 6 148 990 8  (D 0,1,1) (S 50,43,44) (S 52,44,43) (S 41,36,38) (S 44,38,36) (S 40,36,37) (S 43,37,43) (D 0,1,1)
0 1 7 145 1249 9  (D 0,1,1) (S 53,44,45) (S 39,34,139) (S 12,11,27) (S 23,24,25) (S 24,25,24) (S 28,27,28) (S 29,28,27) (D 0,1,1)
0 1 8 148 1128 14  (D 0,1,1) (S 70,63,64) (S 72,64,65) (S 65,55,140) (S 150,140,55) (S 62,54,55) (S 63,55,54) (S 61,49,140) (S 149,140,49) (S 59,48,49) (S 60,49,48) (S 64,55,56) (S 66,56,55) (D 0,1,1)
0 1 9 147 930 7  (D 0,1,1) (S 75,66,67) (S 76,67,66) (S 74,66,62) (S 68,62,66) (S 67,62,63) (D 0,1,1)
0 1 10 148 1086 14  (D 0,1,1) (S 93,79,80) (S 91,78,79) (S 89,77,78) (S 58,46,77) (S 49,43,37) (S 42,37,36) (S 45,38,39) (S 47,39,40) (S 48,40,39) (S 46,39,38) (S 51,43,46) (S 103,86,87) (D 0,1,1)
0 1 11 145 998 10  (D 0,1,1) (S 94,80,79) (S 92,79,78) (S 90,78,77) (S 88,77,46) (S 56,45,44) (S 54,44,73) (S 86,73,44) (S 38,34,45) (D 0,1,1)
0 1 12 141 1018 12  (D 0,1,1) (S 117,106,107) (S 115,105,106) (S 112,104,102) (S 111,102,104) (S 105,95,96) (S 107,96,97) (S 108,97,96) (S 106,96,95) (S 109,97,98) (S 110,98,97) (D 0,1,1)
0 1 13 140 774 6  (D 0,1,1) (S 124,109,108) (S 122,108,107) (S 120,107,110) (S 132,113,112) (D 0,1,1)
0 1 14 147 1073 7  (D 0,1,1) (S 129,112,107) (S 123,108,109) (S 73,65,64) (S 71,64,63) (S 69,63,62) (D 0,1,1)
0 1 15 147 770 13  (D 0,1,1) (S 133,113,114) (S 130,112,110) (S 126,110,111) (S 128,111,110) (S 125,110,107) (S 127,110,112) (S 121,107,112) (S 119,107,108) (S 118,107,106) (S 116,106,105) (S 114,105,104) (D 0,1,1)
0 1 16 146 872 12  (D 0,1,1) (S 135,114,118) (S 79,68,67) (S 81,69,71) (S 83,71,72) (S 85,72,73) (S 87,73,72) (S 84,72,71) (S 82,71,69) (S 77,67,68) (S 78,67,69) (D 0,1,1)
0 1 17 136 770 9  (D 0,1,1) (S 137,116,117) (S 139,117,116) (S 136,116,1) (S 141,118,114) (S 113,104,105) (S 131,112,113) (S 134,114,113) (D 0,1,1)
0 1 18 146 808 12  (D 0,1,1) (S 140,117,119) (S 102,86,85) (S 101,85,86) (S 95,80,82) (S 96,82,80) (S 97,82,84) (S 98,84,82) (S 99,84,85) (S 100,85,84) (S 104,87,86) (D 0,1,1)
0 1 19 148 760 9  (D 0,1,1) (S 143,124,126) (S 145,126,130) (S 146,130,126) (S 144,126,124) (S 142,119,117) (S 2,2,117) (S 138,117,2) (D 0,1,1)
0 1 20 138 1322 10  (D 0,1,1) (S 147,139,33) (S 148,139,34) (S 31,28,30) (S 34,30,32) (S 35,32,30) (S 33,30,28) (S 30,28,29) (S 32,29,28) (D 0,1,1)
