1408
10
385353800
507673100
0 1 1 12 0 3  (D 0,1,1) (S 1,5,5) (D 0,1,1)
0 1 2 75 141 11  (D 0,1,1) (S 11,19,19) (S 121,19,26) (S 82,26,18) (S 76,18,19) (S 6,13,13) (S 125,13,6) (S 2,6,6) (S 65,6,5) (S 123,18,29) (D 0,1,1)
0 1 3 74 172 13  (D 0,1,1) (S 33,47,47) (S 32,46,46) (S 34,48,48) (S 43,49,44) (S 30,44,44) (S 42,44,49) (S 35,49,49) (S 94,42,41) (S 103,41,48) (S 26,39,39) (S 100,41,49) (D 0,1,1)
0 1 4 75 147 12  (D 0,1,1) (S 97,5,18) (S 98,18,26) (S 52,26,34) (S 53,34,26) (S 110,30,34) (S 36,27,36) (S 37,36,27) (S 108,35,34) (S 93,34,30) (S 16,26,26) (D 0,1,1)
0 1 5 73 178 12  (D 0,1,1) (S 111,16,9) (S 72,3,4) (S 73,4,3) (S 126,4,10) (S 69,10,9) (S 75,9,3) (S 47,3,2) (S 120,2,1) (S 127,6,7) (S 114,7,8) (D 0,1,1)
0 1 6 74 140 14  (D 0,1,1) (S 61,19,11) (S 119,11,12) (S 7,14,14) (S 59,14,8) (S 58,8,14) (S 80,14,15) (S 8,15,15) (S 67,15,9) (S 66,9,15) (S 81,15,14) (S 13,23,23) (S 18,28,28) (D 0,1,1)
0 1 7 75 151 14  (D 0,1,1) (S 17,27,27) (S 62,27,31) (S 118,37,43) (S 4,9,9) (S 3,8,8) (S 106,7,13) (S 79,7,2) (S 78,2,7) (S 124,7,6) (S 95,6,13) (S 88,12,11) (S 109,11,5) (D 0,1,1)
0 1 8 74 147 14  (D 0,1,1) (S 44,12,20) (S 50,20,21) (S 40,21,27) (S 41,27,21) (S 99,21,22) (S 86,22,21) (S 51,21,20) (S 113,20,30) (S 116,47,40) (S 39,40,34) (S 38,34,40) (S 27,40,40) (D 0,1,1)
0 1 9 73 158 14  (D 0,1,1) (S 45,20,12) (S 122,12,13) (S 46,2,3) (S 74,3,9) (S 68,9,10) (S 5,10,10) (S 10,17,17) (S 54,15,23) (S 19,31,31) (S 112,31,23) (S 96,23,22) (S 12,22,22) (D 0,1,1)
0 1 10 75 174 17  (D 0,1,1) (S 105,31,37) (S 85,37,38) (S 104,38,28) (S 92,28,38) (S 101,38,45) (S 128,50,45) (S 91,50,43) (S 90,45,50) (S 31,45,45) (S 29,43,43) (S 107,45,43) (S 28,42,42) (S 23,36,36) (S 22,35,35) (S 102,30,26) (D 0,1,1)
