102315
17
55013141600
208424561900
0 1 1 2000 3784 10  (D 0,1,1) (S 646,533,534) (S 649,308,535) (S 651,537,536) (S 862,22,645) (S 300,300,300) (S 103,103,103) (S 708,568,569) (S 91,91,91) (D 0,1,1)
0 1 2 2000 13068 34  (D 0,1,1) (S 1191,801,661) (S 1189,661,200) (S 578,37,487) (S 1063,735,409) (S 1062,409,735) (S 581,89,409) (S 580,409,89) (S 297,297,297) (S 583,297,488) (S 582,488,297) (S 89,89,89) (S 37,37,37) (S 25,25,25) (S 33,33,33) (S 12,12,12) (S 327,327,327) (S 1128,290,773) (S 442,37,409) (S 1195,645,201) (S 84,84,84) (S 49,49,49) (S 1207,469,340) (S 86,86,86) (S 1204,563,807) (S 340,340,340) (S 1229,816,815) (S 1221,683,811) (S 1237,216,571) (S 1214,74,809) (S 10,10,10) (S 36,36,36) (S 64,64,64) (D 0,1,1)
0 1 3 1370 3354 32  (D 0,1,1) (S 140,140,140) (S 680,553,554) (S 681,554,553) (S 702,564,565) (S 1135,710,724) (S 1021,711,710) (S 1020,710,711) (S 610,506,507) (S 1046,724,725) (S 1047,725,724) (S 609,505,24) (S 607,24,504) (S 979,504,390) (S 413,23,390) (S 412,390,23) (S 411,390,389) (S 410,389,390) (S 978,390,504) (S 1004,504,703) (S 1089,254,703) (S 1088,703,254) (S 254,254,254) (S 606,504,24) (S 608,24,505) (S 1007,704,255) (S 1091,255,317) (S 1090,317,255) (S 1006,255,704) (S 255,255,255) (S 98,98,98) (D 0,1,1)
0 1 4 1797 4937 32  (D 0,1,1) (S 314,314,314) (S 678,551,552) (S 679,552,551) (S 1139,779,778) (S 1138,778,779) (S 731,114,122) (S 1271,122,830) (S 1270,830,122) (S 623,518,517) (S 622,517,518) (S 592,94,493) (S 594,494,495) (S 122,122,122) (S 760,132,596) (S 761,596,132) (S 1147,782,781) (S 1146,781,782) (S 854,640,641) (S 856,641,642) (S 855,641,640) (S 857,642,641) (S 375,367,366) (S 374,366,367) (S 406,367,19) (S 563,476,81) (S 562,81,476) (S 561,81,475) (S 560,475,81) (S 81,81,81) (S 132,132,132) (D 0,1,1)
0 1 5 1723 3545 33  (D 0,1,1) (S 145,145,145) (S 829,145,628) (S 801,617,616) (S 827,616,627) (S 825,627,130) (S 418,29,392) (S 419,392,29) (S 758,131,595) (S 759,595,131) (S 899,116,131) (S 898,131,116) (S 697,561,116) (S 696,116,561) (S 846,635,636) (S 341,341,341) (S 695,560,361) (S 367,360,6) (S 366,6,360) (S 368,361,3) (S 369,3,361) (S 694,361,560) (S 839,560,562) (S 1257,636,394) (S 795,615,614) (S 794,614,615) (S 421,394,393) (S 420,393,394) (S 1256,394,636) (S 848,636,637) (S 113,113,113) (S 199,199,199) (D 0,1,1)
0 1 6 2000 6283 34  (D 0,1,1) (S 771,602,133) (S 817,346,347) (S 816,347,346) (S 660,542,543) (S 661,543,542) (S 815,542,593) (S 750,593,43) (S 751,43,593) (S 814,593,542) (S 802,543,439) (S 495,294,439) (S 494,439,294) (S 294,294,294) (S 493,439,438) (S 885,623,376) (S 884,376,623) (S 887,484,623) (S 886,623,484) (S 572,484,57) (S 496,57,440) (S 497,440,57) (S 574,57,296) (S 575,296,57) (S 573,57,484) (S 293,293,293) (S 889,652,484) (S 888,484,652) (S 58,58,58) (S 57,57,57) (S 296,296,296) (S 148,148,148) (S 1037,717,719) (D 0,1,1)
0 1 7 1993 6818 34  (D 0,1,1) (S 247,247,247) (S 1137,777,247) (S 1136,247,777) (S 757,128,594) (S 756,594,128) (S 463,46,421) (S 462,421,46) (S 755,46,446) (S 753,446,421) (S 752,421,446) (S 505,446,445) (S 504,445,446) (S 754,446,46) (S 461,421,44) (S 460,44,421) (S 459,420,419) (S 458,419,420) (S 787,608,41) (S 786,41,608) (S 1076,609,743) (S 503,444,443) (S 502,443,444) (S 788,609,610) (S 789,610,609) (S 1077,743,609) (S 137,137,137) (S 44,44,44) (S 45,45,45) (S 268,268,268) (S 191,191,191) (S 128,128,128) (S 46,46,46) (D 0,1,1)
0 1 8 1896 4914 36  (D 0,1,1) (S 915,349,663) (S 914,663,349) (S 918,309,159) (S 919,159,309) (S 1084,180,746) (S 180,180,180) (S 507,312,447) (S 506,447,312) (S 312,312,312) (S 51,51,51) (S 479,50,431) (S 478,431,50) (S 50,50,50) (S 54,54,54) (S 55,55,55) (S 912,661,662) (S 913,662,661) (S 1210,808,172) (S 172,172,172) (S 970,686,172) (S 1211,172,808) (S 565,478,477) (S 564,477,478) (S 1213,74,478) (S 1212,478,74) (S 745,73,590) (S 744,590,73) (S 555,73,400) (S 430,400,401) (S 431,401,400) (S 977,689,400) (S 976,400,689) (S 554,400,73) (S 73,73,73) (D 0,1,1)
0 1 9 1748 4317 37  (D 0,1,1) (S 271,271,271) (S 942,674,675) (S 943,675,674) (S 944,675,385) (S 397,384,383) (S 395,383,382) (S 1263,382,828) (S 645,532,531) (S 644,531,532) (S 699,562,561) (S 845,561,595) (S 844,595,561) (S 698,561,562) (S 1258,562,826) (S 1259,826,562) (S 838,562,560) (S 850,638,351) (S 3,3,3) (S 352,352,353) (S 353,353,352) (S 841,633,352) (S 840,352,633) (S 539,466,465) (S 538,465,466) (S 351,351,350) (S 797,350,112) (S 796,112,350) (S 350,350,351) (S 851,351,638) (S 849,637,636) (S 847,636,635) (S 116,116,116) (S 131,131,131) (S 305,305,305) (S 29,29,29) (D 0,1,1)
0 1 10 2000 5480 41  (D 0,1,1) (S 859,307,564) (S 858,564,307) (S 703,565,564) (S 1201,806,805) (S 1200,805,806) (S 591,492,491) (S 590,491,492) (S 499,442,441) (S 498,441,442) (S 355,355,354) (S 354,354,355) (S 336,336,336) (S 546,471,11) (S 547,11,471) (S 548,11,472) (S 549,472,11) (S 677,550,289) (S 676,289,550) (S 675,289,549) (S 674,549,289) (S 289,289,289) (S 11,11,11) (S 318,318,318) (S 1277,471,549) (S 1276,549,471) (S 1305,278,843) (S 1304,843,278) (S 278,278,278) (S 185,185,185) (S 240,240,240) (S 115,115,115) (S 230,230,230) (S 166,166,166) (S 931,551,314) (S 1003,702,701) (S 1002,701,702) (S 231,231,231) (S 93,93,93) (S 23,23,23) (D 0,1,1)
