621
11
30593100
39475200
0 1 1 23 39 4  (D 0,1,1) (S 30,5,9) (S 2,4,4) (D 0,1,1)
0 1 2 9 13 3  (D 0,1,1) (S 15,2,12) (D 0,1,1)
0 1 3 22 44 5  (D 0,1,1) (S 3,6,6) (S 25,6,10) (S 39,10,11) (D 0,1,1)
0 1 4 26 56 4  (D 0,1,1) (S 6,14,14) (S 38,18,25) (D 0,1,1)
0 1 5 24 61 6  (D 0,1,1) (S 40,4,19) (S 17,1,27) (S 10,22,22) (S 14,23,24) (D 0,1,1)
0 1 6 26 64 6  (D 0,1,1) (S 31,6,8) (S 46,24,27) (S 13,26,27) (S 5,8,8) (D 0,1,1)
0 1 7 24 54 6  (D 0,1,1) (S 33,13,15) (S 28,15,17) (S 37,1,17) (S 1,2,2) (D 0,1,1)
0 1 8 25 62 7  (D 0,1,1) (S 21,12,19) (S 19,1,3) (S 42,3,4) (S 45,5,6) (S 22,3,6) (D 0,1,1)
0 1 9 26 62 9  (D 0,1,1) (S 26,4,10) (S 36,6,7) (S 4,7,7) (S 20,3,8) (S 35,8,27) (S 12,8,24) (S 11,24,24) (D 0,1,1)
0 1 10 27 76 8  (D 0,1,1) (S 29,1,19) (S 44,1,15) (S 43,15,20) (S 8,20,20) (S 18,21,25) (S 23,25,26) (D 0,1,1)
0 1 11 26 90 10  (D 0,1,1) (S 24,12,13) (S 34,13,14) (S 9,21,21) (S 16,18,21) (S 27,21,23) (S 41,23,26) (S 32,14,16) (S 7,16,16) (D 0,1,1)
