34050
12
810465800
1341228100
0 1 1 1735 2304 9  (D 0,1,1) (S 81,2,14) (S 90,14,24) (S 104,24,25) (S 9,27,27) (S 108,28,29) (S 82,4,16) (S 92,16,4) (D 0,1,1)
0 1 2 1757 2989 9  (D 0,1,1) (S 83,5,6) (S 112,32,31) (S 169,74,62) (S 15,39,39) (S 118,39,38) (S 115,37,25) (S 85,7,20) (D 0,1,1)
0 1 3 1752 2696 10  (D 0,1,1) (S 84,7,8) (S 86,10,11) (S 87,11,12) (S 114,34,42) (S 21,53,53) (S 139,53,52) (S 119,40,32) (S 26,62,62) (D 0,1,1)
0 1 4 1749 2905 10  (D 0,1,1) (S 122,45,36) (S 8,26,26) (S 14,37,37) (S 121,43,44) (S 145,56,66) (S 67,67,57) (S 147,57,56) (S 177,84,73) (D 0,1,1)
0 1 5 1696 2737 9  (D 0,1,1) (S 126,47,37) (S 116,37,36) (S 131,49,39) (S 117,39,29) (S 10,29,29) (S 95,18,6) (S 110,31,21) (D 0,1,1)
0 1 6 1751 3143 12  (D 0,1,1) (S 4,12,12) (S 88,12,11) (S 63,33,11) (S 62,11,33) (S 12,33,33) (S 113,33,32) (S 109,31,20) (S 100,20,30) (S 180,87,86) (S 162,69,59) (D 0,1,1)
0 1 7 1740 2745 10  (D 0,1,1) (S 47,106,106) (S 204,105,104) (S 200,104,91) (S 184,90,91) (S 214,116,103) (S 45,103,103) (S 74,103,104) (S 215,117,116) (D 0,1,1)
0 1 8 1746 2888 10  (D 0,1,1) (S 65,32,22) (S 101,22,21) (S 137,52,41) (S 120,40,51) (S 178,85,84) (S 36,84,84) (S 167,73,61) (S 5,20,20) (D 0,1,1)
0 1 9 1754 3084 11  (D 0,1,1) (S 80,1,2) (S 102,23,13) (S 30,70,70) (S 71,95,82) (S 70,82,95) (S 35,82,82) (S 176,83,72) (S 166,72,71) (S 212,113,126) (D 0,1,1)
0 1 10 1754 3038 11  (D 0,1,1) (S 123,45,44) (S 146,57,46) (S 125,46,57) (S 174,81,70) (S 168,73,72) (S 32,72,72) (S 72,96,109) (S 48,107,107) (S 73,109,96) (D 0,1,1)
0 1 11 1741 2776 11  (D 0,1,1) (S 130,48,59) (S 29,69,69) (S 24,59,59) (S 163,69,68) (S 28,68,68) (S 175,81,94) (S 186,94,93) (S 206,107,94) (S 199,103,102) (D 0,1,1)
0 1 12 1721 2745 13  (D 0,1,1) (S 89,14,13) (S 124,46,45) (S 172,78,67) (S 171,76,88) (S 181,88,76) (S 38,88,88) (S 27,65,65) (S 144,55,56) (S 157,64,65) (S 158,65,55) (S 143,55,44) (D 0,1,1)
