52427
13
9538620400
109681118500
0 1 1 1201 1736 10  (D 0,1,1) (S 405,353,346) (S 421,421,360) (S 353,360,361) (S 69,69,69) (S 43,43,43) (S 40,40,40) (S 60,60,60) (S 61,61,61) (D 0,1,1)
0 1 2 2000 7484 23  (D 0,1,1) (S 406,346,411) (S 413,39,416) (S 414,415,376) (S 411,375,414) (S 410,413,375) (S 368,375,376) (S 437,16,437) (S 16,16,16) (S 1,1,1) (S 397,35,402) (S 268,268,268) (S 80,80,80) (S 25,25,25) (S 590,573,606) (S 140,140,140) (S 94,94,94) (S 126,126,126) (S 31,31,31) (S 158,158,158) (S 262,262,262) (S 85,85,85) (D 0,1,1)
0 1 3 1342 2288 14  (D 0,1,1) (S 344,348,349) (S 419,349,419) (S 432,45,348) (S 382,389,279) (S 384,390,364) (S 357,364,365) (S 12,12,12) (S 279,279,279) (S 59,59,59) (S 45,45,45) (S 356,356,7) (S 2,2,2) (D 0,1,1)
0 1 4 1967 6073 21  (D 0,1,1) (S 39,39,39) (S 407,39,412) (S 408,412,40) (S 443,272,51) (S 51,51,51) (S 409,40,402) (S 434,433,434) (S 433,433,402) (S 263,263,263) (S 401,401,409) (S 496,508,509) (S 73,73,73) (S 71,71,71) (S 273,273,273) (S 489,501,502) (S 479,486,305) (S 157,157,157) (S 174,174,174) (S 259,259,259) (D 0,1,1)
0 1 5 1889 3409 16  (D 0,1,1) (S 133,133,133) (S 575,590,591) (S 294,294,294) (S 151,151,151) (S 91,91,91) (S 596,91,152) (S 152,152,152) (S 371,19,20) (S 388,20,393) (S 387,393,394) (S 389,393,385) (S 390,385,395) (S 376,23,368) (S 23,23,23) (D 0,1,1)
0 1 6 1779 2741 17  (D 0,1,1) (S 352,358,359) (S 460,454,461) (S 455,442,454) (S 456,454,455) (S 404,358,281) (S 446,410,447) (S 459,442,460) (S 441,281,442) (S 281,281,281) (S 403,410,358) (S 348,352,354) (S 458,458,459) (S 288,288,288) (S 284,284,284) (S 62,62,62) (D 0,1,1)
0 1 7 1989 3621 17  (D 0,1,1) (S 400,407,408) (S 365,370,371) (S 46,46,46) (S 354,345,362) (S 381,381,388) (S 290,290,290) (S 363,369,10) (S 463,9,369) (S 79,79,79) (S 295,295,295) (S 355,295,363) (S 362,295,9) (S 9,9,9) (S 92,92,92) (S 58,58,58) (D 0,1,1)
0 1 8 2000 3822 17  (D 0,1,1) (S 591,606,551) (S 625,480,648) (S 475,480,481) (S 686,656,650) (S 627,650,651) (S 682,649,717) (S 626,649,650) (S 628,648,652) (S 629,652,653) (S 630,652,654) (S 631,655,656) (S 317,317,317) (S 292,292,292) (S 83,83,83) (S 128,128,128) (D 0,1,1)
0 1 9 1969 3284 20  (D 0,1,1) (S 63,63,63) (S 579,595,596) (S 372,340,367) (S 374,10,381) (S 6,6,6) (S 10,10,10) (S 360,367,368) (S 361,368,296) (S 296,296,296) (S 379,29,385) (S 378,29,384) (S 29,29,29) (S 28,28,28) (S 18,18,18) (S 17,17,17) (S 445,64,420) (S 420,420,43) (S 422,360,422) (D 0,1,1)
0 1 10 1979 3801 20  (D 0,1,1) (S 99,99,99) (S 580,596,526) (S 582,597,598) (S 584,599,529) (S 513,530,531) (S 613,150,633) (S 150,150,150) (S 149,149,149) (S 144,144,144) (S 564,577,578) (S 497,510,100) (S 100,100,100) (S 300,300,300) (S 101,101,101) (S 123,123,123) (S 122,122,122) (S 142,142,142) (S 143,143,143) (D 0,1,1)
0 1 11 1949 3169 20  (D 0,1,1) (S 346,351,352) (S 457,456,457) (S 47,47,47) (S 49,49,49) (S 278,278,278) (S 435,435,48) (S 276,276,276) (S 48,48,48) (S 11,11,11) (S 375,348,382) (S 336,267,67) (S 67,67,67) (S 267,267,267) (S 22,22,22) (S 78,78,78) (S 70,70,70) (S 266,266,266) (S 56,56,56) (D 0,1,1)
0 1 12 1968 4897 25  (D 0,1,1) (S 316,316,316) (S 471,475,476) (S 593,589,607) (S 588,603,604) (S 679,679,714) (S 651,678,679) (S 680,679,715) (S 650,677,678) (S 168,168,168) (S 676,163,711) (S 639,164,665) (S 164,164,164) (S 163,163,163) (S 201,201,201) (S 161,161,161) (S 132,132,132) (S 595,610,611) (S 139,139,139) (S 223,223,223) (S 228,228,228) (S 131,131,131) (S 90,90,90) (S 57,57,57) (D 0,1,1)
0 1 13 1875 6102 26  (D 0,1,1) (S 173,173,173) (S 175,175,175) (S 176,176,176) (S 177,177,177) (S 217,217,217) (S 624,646,647) (S 675,709,710) (S 160,160,160) (S 322,322,322) (S 165,165,165) (S 684,719,720) (S 667,700,190) (S 657,687,688) (S 225,225,225) (S 169,169,169) (S 190,190,190) (S 189,189,189) (S 193,193,193) (S 210,210,210) (S 666,189,700) (S 668,191,701) (S 216,216,216) (S 192,192,192) (S 191,191,191) (D 0,1,1)
