21102
14
3330007100
5006729800
0 1 1 231 1172 12  (D 0,1,1) (S 73,29,33) (S 109,60,61) (S 206,61,59) (S 202,59,58) (S 293,70,58) (S 197,58,70) (S 120,69,70) (S 24,70,70) (S 121,70,71) (S 218,71,69) (D 0,1,1)
0 1 2 235 2286 17  (D 0,1,1) (S 5,48,48) (S 97,48,50) (S 98,50,51) (S 99,52,53) (S 100,53,140) (S 291,140,54) (S 195,54,140) (S 290,140,55) (S 194,55,140) (S 103,55,56) (S 43,49,49) (S 160,106,108) (S 284,135,134) (S 199,56,55) (S 247,98,97) (D 0,1,1)
0 1 3 235 1632 13  (D 0,1,1) (S 28,77,77) (S 27,133,133) (S 187,133,135) (S 189,134,136) (S 286,137,136) (S 285,136,134) (S 282,134,133) (S 186,133,134) (S 190,136,137) (S 191,136,138) (S 144,86,87) (D 0,1,1)
0 1 4 235 1565 13  (D 0,1,1) (S 48,44,44) (S 118,67,68) (S 15,103,103) (S 167,103,113) (S 263,113,103) (S 262,113,112) (S 158,106,107) (S 254,107,106) (S 258,110,107) (S 162,107,110) (S 26,104,104) (D 0,1,1)
0 1 5 232 1607 14  (D 0,1,1) (S 76,34,35) (S 84,38,41) (S 10,41,41) (S 81,38,39) (S 32,38,38) (S 14,39,39) (S 79,36,37) (S 88,37,43) (S 131,46,77) (S 93,46,47) (S 91,34,45) (S 269,119,117) (D 0,1,1)
0 1 6 234 1372 13  (D 0,1,1) (S 105,57,58) (S 201,58,57) (S 112,57,62) (S 116,62,66) (S 212,66,62) (S 208,62,57) (S 113,62,63) (S 148,63,93) (S 243,93,64) (S 244,93,63) (S 209,63,62) (D 0,1,1)
0 1 7 235 1614 13  (D 0,1,1) (S 232,81,80) (S 183,126,131) (S 279,131,126) (S 276,129,128) (S 275,128,3) (S 179,3,128) (S 274,128,127) (S 273,127,126) (S 272,126,124) (S 176,124,126) (S 50,126,126) (D 0,1,1)
0 1 8 233 1549 15  (D 0,1,1) (S 9,87,87) (S 41,122,122) (S 182,126,130) (S 278,130,126) (S 280,132,131) (S 184,131,132) (S 177,126,127) (S 178,127,128) (S 180,128,129) (S 277,129,127) (S 181,127,129) (S 3,127,127) (S 34,123,123) (D 0,1,1)
0 1 9 234 1551 14  (D 0,1,1) (S 94,43,46) (S 140,82,84) (S 193,125,138) (S 288,138,131) (S 283,135,133) (S 281,133,132) (S 35,132,132) (S 16,131,131) (S 192,131,138) (S 289,138,125) (S 287,138,136) (S 46,136,136) (D 0,1,1)
0 1 10 235 1350 15  (D 0,1,1) (S 61,20,21) (S 65,24,25) (S 29,25,25) (S 21,35,35) (S 78,35,37) (S 86,37,42) (S 87,42,43) (S 89,43,44) (S 220,73,72) (S 219,72,71) (S 11,75,75) (S 217,71,70) (S 2,71,71) (D 0,1,1)
0 1 11 235 1331 16  (D 0,1,1) (S 101,49,140) (S 198,55,54) (S 102,54,55) (S 210,64,63) (S 114,63,64) (S 147,64,93) (S 31,94,94) (S 22,102,102) (S 155,102,104) (S 251,104,102) (S 157,105,106) (S 253,106,105) (S 252,105,104) (S 156,104,105) (D 0,1,1)
0 1 12 232 1255 16  (D 0,1,1) (S 127,44,73) (S 223,73,44) (S 226,77,76) (S 130,76,77) (S 133,78,79) (S 135,79,81) (S 139,81,83) (S 141,83,84) (S 236,84,82) (S 233,82,80) (S 230,80,79) (S 229,79,78) (S 228,78,77) (S 227,77,46) (D 0,1,1)
0 1 13 233 1355 18  (D 0,1,1) (S 23,12,12) (S 95,33,139) (S 106,58,59) (S 216,70,69) (S 215,69,67) (S 213,67,66) (S 117,66,67) (S 214,68,67) (S 119,67,69) (S 122,69,71) (S 123,71,72) (S 125,72,74) (S 124,72,73) (S 221,74,72) (S 126,73,74) (S 69,28,29) (D 0,1,1)
0 1 14 234 1463 18  (D 0,1,1) (S 132,77,78) (S 134,79,80) (S 137,80,82) (S 146,82,92) (S 242,92,82) (S 241,92,89) (S 145,89,92) (S 143,85,86) (S 239,86,85) (S 240,87,86) (S 142,84,85) (S 238,85,84) (S 237,84,83) (S 235,83,81) (S 234,83,82) (S 138,82,83) (D 0,1,1)
